lender,month_start,product_type,isautoleadcreated,major_index,original_major_stage,sub_stage,Leads,Stuck%
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,81,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,26,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,207,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,47,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,6,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,7,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,20,
MFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,6,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,8,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,32,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,6,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,12,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,16,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,57,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,8,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,14,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,4,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,3,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,2,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,3,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,2,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,3,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,2,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,4,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FETCH_DOC_INIT,1,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_AWAITED,208,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_AWAITED,109,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_AWAITED,63,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_AWAITED,30,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_ON_HOLD,209,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_ON_HOLD,94,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_ON_HOLD,53,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_ON_HOLD,45,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_REJECTED,48,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_REJECTED,22,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_REJECTED,7,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_REJECTED,7,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_REUPLOAD,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_REUPLOAD,1,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,KYC_EXPIRED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_AUDIT_TRAIL_UPLOAD_INIT,2,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_AUDIT_TRAIL_UPLOAD_INIT,2,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_FAILURE,1,
MFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_FAILURE,1,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_FAILURE,1,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_INITIATED,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_APPLICATION_FORM,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_APPLICATION_FORM,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_KFS_LETTER,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_KFS_LETTER,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_LOAN_AGREEMENT,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_LOAN_AGREEMENT,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_SANCTION_LETTER,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_SANCTION_LETTER,2,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_GMV_UPLOAD_INIT,6,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_GMV_UPLOAD_INIT,2,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_MVR_SHARING_INIT_FAILURE,32,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_MVR_SHARING_INIT_FAILURE,21,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_OFFER_EXPIRED,13,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_OFFER_EXPIRED,6,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LIS_DATA_UPDATE_FAILED,131,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LIS_DATA_UPDATE_FAILED,33,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LIS_DATA_UPDATE_REQUEST_SUCCESS,38,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LIS_DATA_UPDATE_REQUEST_SUCCESS,26,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LMS_SUBMIT_APPLICATION_FAILED,7,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LMS_SUBMIT_APPLICATION_FAILED,3,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,443,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,146,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,36,
MFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,11,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,32,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,8,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,62,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,37,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,101,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,23,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,594,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,160,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,29,
MFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,3,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,26,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,6,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,48,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,15,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,134,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,37,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,346,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,213,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,28,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,13,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,80,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,47,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,131,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,51,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,3,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,5,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,3,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PDC_INITIATE,3,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,PDC_INITIATE,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PDC_INITIATE,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_FAILED,5,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_FAILED,2,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_REJECTED,17,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_REJECTED,21,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_REJECTED,4,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_REJECTED,4,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_REJECTED,7,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_REJECTED,7,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,9,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,5,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,1,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,2,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,2,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,3,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,2,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,13,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,5,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,8,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,4,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,1,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,3,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,3,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,3,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,12,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,2,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,3,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,4,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,SETTLEMENT_BANK_QC_DOC_RE_UPLOAD_REQUIRED,2,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,UC_IN_PROGRESS,3,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,UC_IN_PROGRESS,2,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,UDYAM_VALIDATION_REQUEST_FAILURE,1,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,VKYC_REQUIRED,62,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,VKYC_REQUIRED,54,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_ACCOUNT_ACTIVE,1,
KSF,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_ACCOUNT_ACTIVE,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,62,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,55,
MFL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,12,
MFL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,8,
NACL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,1,
NACL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,6,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_CALLBACK_REJECTED,78,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_CALLBACK_REJECTED,18,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_FETCH_DOCUMENTS_INIT,3,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_FETCH_RPS_INITIATED,4,
KSF,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_FETCH_RPS_INITIATED,5,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_LAN_CREATE_INITIATE,4,
KSF,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_LAN_CREATE_INITIATE,3,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,73,
KSF,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,34,
PYFL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,34,
PYFL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_PDC_CHECK_INITIATE,24,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,179,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,112,
MFL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,391,
MFL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,120,
NACL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,37,
NACL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,19,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,60,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,25,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,256,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LMS_SUBMIT_APPLICATION_SUCCESS,76,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LOAN_DISBURSEMENT_FAILURE,3,
KSF,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_FAILURE,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_FAILURE,1,
KSF,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,7,
KSF,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,6,
PYFL,2.LMTD,Fresh,Flow1(Auto),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,6,
PYFL,2.LMTD,Fresh,Flow2(Manual),14,Submit to LMS,LOAN_DISBURSEMENT_INITIATED,2,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,180,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,84,
MFL,2.LMTD,Fresh,Flow1(Auto),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,18,
MFL,2.LMTD,Fresh,Flow2(Manual),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,5,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,48,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),15,Disbursed,BUSINESS_PROOF_QC_ACTION_PENDING,16,
PYFL,2.LMTD,Fresh,Flow2(Manual),15,Disbursed,LMS_ACCOUNT_ACTIVE,1,
KSF,2.LMTD,Fresh,Flow1(Auto),15,Disbursed,LOAN_DISBURSEMENT_COMPLETED,2270,
KSF,2.LMTD,Fresh,Flow2(Manual),15,Disbursed,LOAN_DISBURSEMENT_COMPLETED,1268,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,8306,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,5725,
MFL,2.LMTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,511,
MFL,2.LMTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,282,
NACL,2.LMTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,623,
NACL,2.LMTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,454,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,1555,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,742,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,2263,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),16,Lead closed,LEAD_SUCCESSFULLY_CLOSED,1142,
PYFL,2.LMTD,Fresh,Flow1(Auto),16,Lead closed,LOAN_DISBURSEMENT_COMPLETED,933,
PYFL,2.LMTD,Fresh,Flow2(Manual),16,Lead closed,LOAN_DISBURSEMENT_COMPLETED,672,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,AA_CONSENT_RECEIVED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,AA_FAILURE,53,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,AA_FAILURE,16,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,AA_REQUIRED,945,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,AA_REQUIRED,350,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,AWAIT_OFFER_ACCEPT,29,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,AWAIT_OFFER_ACCEPT,15,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,AWAIT_SELFIE,1156,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,AWAIT_SELFIE,253,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,BANK_NAME_MATCH,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,BRE2_FAILURE,36,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,BRE2_FAILURE,6,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,CHECK_LRE_RANKING,7,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,CHECK_LRE_RANKING,2,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,DIY_FI_DOC_UPLOADED,28,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,DIY_FI_DOC_UPLOADED,4,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,DIY_FI_REQUIRED,4,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,EMANDATE_REQUIRED,9,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,EMANDATE_REQUIRED,7,
KSF,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,EMANDATE_SUCCESS,2,
KSF,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,EMANDATE_SUCCESS,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,ESIGN_INITIATE,11,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,ESIGN_INITIATE,3,
PYFL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,FETCH_DOC_INIT_SUCCESS,2,
PYFL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,FETCH_DOC_INIT_SUCCESS,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,FI_AWAITED,17,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,FI_AWAITED,16,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,FI_ON_HOLD,17,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,FI_ON_HOLD,12,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,FI_REJECTED,17,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,FI_REJECTED,8,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,INITIATE_MULTIMODE_KYC,1752,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,INITIATE_MULTIMODE_KYC,541,
PYFL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,KYC_COMPLETED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,KYC_FAILED,779,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,KYC_FAILED,174,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),1001,Unmapped,KYC_INITIATED_DIGILOCKER,17,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),1001,Unmapped,KYC_INITIATED_DIGILOCKER,3,
